Date,Year,Month,Season,ONI,NINO 1+2 SST,NINO 1+2 SST Anomalies,NINO 3 SST,NINO 3 SST Anomalies,NINO 3.4 SST,NINO 3.4 SST Anomalies,NINO 4 SST,NINO 4 SST Anomalies,OLR,TNI,PNA,Precipitation (mm/day),SOI,el_nino
2/1/2013,2013,FEB,JFM 2013,-0.4,25.98,-0.11,25.83,-0.55,26.25,-0.48,28.19,0.09,0.1,-1.0,0.3,7.15,-0.2,No
3/1/2013,2013,MAR,FMA 2013,-0.3,26.11,-0.49,27.2,0.04,27.02,-0.22,27.74,-0.49,-0.2,-1.17,-0.26,2.44,1.5,No
4/1/2013,2013,APR,MAM 2013,-0.3,24.65,-1.08,27.59,0.02,27.92,0.11,28.36,-0.15,0.6,-1.53,-1.76,3.24,0.2,No
5/1/2013,2013,MAY,AMJ 2013,-0.4,23.24,-1.37,26.52,-0.69,27.58,-0.3,28.57,-0.22,0.6,-1.93,-0.24,4.76,0.8,No
6/1/2013,2013,JUN,MJJ 2013,-0.4,21.27,-1.9,25.84,-0.8,27.37,-0.34,28.57,-0.27,0.4,-2.38,-0.35,9.03,1.2,No
7/1/2013,2013,JUL,JJA 2013,-0.4,20.02,-1.81,25.3,-0.57,27.04,-0.26,28.61,-0.17,0.6,-2.4,-0.71,10.61,0.8,No
8/1/2013,2013,AUG,JAS 2013,-0.3,19.83,-1.03,24.5,-0.72,26.43,-0.47,28.5,-0.19,0.8,-2.19,-0.06,9.06,0.2,No
9/1/2013,2013,SEP,ASO 2013,-0.3,19.81,-0.77,24.96,-0.05,26.82,0.05,28.74,0.06,0.3,-1.94,0.41,4.9,0.3,No
10/1/2013,2013,OCT,SON 2013,-0.2,20.2,-0.67,25.04,-0.05,26.62,-0.15,28.8,0.12,0.1,-1.58,-0.21,9.0,-0.1,No
11/1/2013,2013,NOV,OND 2013,-0.2,20.98,-0.64,24.97,-0.23,26.73,-0.09,28.81,0.14,0.5,-1.04,-1.14,10.86,0.7,No
12/1/2013,2013,DEC,NDJ 2013,-0.3,22.83,-0.01,25.29,0.03,26.47,-0.18,28.15,-0.3,0.7,-1.08,-1.16,4.43,0.1,No
1/1/2014,2014,JAN,DJF 2014,-0.4,24.71,0.19,25.47,-0.2,26.07,-0.49,27.91,-0.32,0.2,-1.36,0.59,13.88,1.4,No
2/1/2014,2014,FEB,JFM 2014,-0.5,25.18,-0.92,25.63,-0.75,25.89,-0.85,27.93,-0.16,0.2,-1.5,-1.57,2.86,0.1,No
3/1/2014,2014,MAR,FMA 2014,-0.3,25.81,-0.79,27.11,-0.05,26.89,-0.34,28.28,0.05,-1.1,-1.41,-0.5,5.52,-0.9,No
4/1/2014,2014,APR,MAM 2014,0.0,25.38,-0.35,27.74,0.17,27.99,0.18,28.83,0.32,-1.0,-1.48,0.0,2.0,0.8,No
5/1/2014,2014,MAY,AMJ 2014,0.2,25.18,0.57,27.8,0.59,28.33,0.45,29.27,0.48,-0.1,-1.12,-0.59,4.52,0.5,No
6/1/2014,2014,JUN,MJJ 2014,0.2,24.39,1.22,27.58,0.93,28.18,0.47,29.07,0.22,-0.7,-0.64,-1.44,7.44,0.2,No
7/1/2014,2014,JUL,JJA 2014,0.1,23.19,1.36,26.35,0.48,27.27,-0.03,28.83,0.04,-0.2,-0.41,0.5,8.83,-0.2,No
8/1/2014,2014,AUG,JAS 2014,0.1,21.88,1.02,25.54,0.32,26.89,-0.01,28.97,0.28,0.3,-0.5,1.35,7.86,-0.7,No
9/1/2014,2014,SEP,ASO 2014,0.2,21.32,0.74,25.35,0.34,27.07,0.31,29.21,0.53,0.0,-0.81,0.78,7.7,-0.7,No
10/1/2014,2014,OCT,SON 2014,0.5,21.26,0.39,25.71,0.63,27.2,0.43,29.15,0.47,-0.2,-1.24,1.14,8.02,-0.6,No
11/1/2014,2014,NOV,OND 2014,0.6,22.36,0.74,26.08,0.88,27.57,0.75,29.4,0.73,0.2,-1.72,0.64,8.39,-0.9,No
12/1/2014,2014,DEC,NDJ 2014,0.7,22.73,-0.11,26.03,0.77,27.28,0.63,29.2,0.75,0.0,-2.12,0.37,8.93,-0.6,No
1/1/2015,2015,JAN,DJF 2015,0.6,24.58,0.06,26.21,0.54,27.07,0.51,28.92,0.7,0.1,-2.48,0.14,3.82,-0.8,Yes
2/1/2015,2015,FEB,JFM 2015,0.5,25.53,-0.57,26.75,0.37,27.48,0.75,29.06,0.96,-0.1,-2.44,0.49,1.03,0.2,Yes
3/1/2015,2015,MAR,FMA 2015,0.5,26.73,0.13,27.29,0.12,27.68,0.44,29.17,0.94,-1.9,-1.98,-0.52,0.26,-0.7,Yes
4/1/2015,2015,APR,MAM 2015,0.7,26.69,0.96,28.33,0.76,28.63,0.82,29.62,1.1,-1.0,-1.43,-0.39,1.09,0.0,Yes
5/1/2015,2015,MAY,AMJ 2015,0.9,25.95,1.34,28.07,0.86,28.71,0.83,29.68,0.89,-0.9,-0.7,-0.05,0.77,-0.7,Yes
6/1/2015,2015,JUN,MJJ 2015,1.2,25.09,1.91,27.9,1.26,28.73,1.02,29.74,0.9,-1.4,-0.2,-0.07,7.08,-0.6,Yes
7/1/2015,2015,JUL,JJA 2015,1.5,24.31,2.48,27.58,1.71,28.56,1.26,29.68,0.89,-0.4,0.1,0.29,4.21,-1.1,Yes
8/1/2015,2015,AUG,JAS 2015,1.9,22.66,1.8,27.06,1.84,28.55,1.65,29.42,0.73,-1.5,0.11,0.05,4.49,-1.4,Yes
9/1/2015,2015,SEP,ASO 2015,2.2,22.84,2.26,27.1,2.09,28.55,1.79,29.46,0.79,-1.7,-0.14,-0.8,9.77,-1.6,Yes
10/1/2015,2015,OCT,SON 2015,2.4,23.07,2.2,27.46,2.38,28.98,2.21,29.63,0.95,-1.5,-0.4,2.12,3.49,-1.7,Yes
11/1/2015,2015,NOV,OND 2015,2.6,23.67,2.04,27.9,2.7,29.54,2.72,30.22,1.55,-1.5,-0.68,-0.2,5.71,-0.5,Yes
12/1/2015,2015,DEC,NDJ 2015,2.6,24.94,2.1,27.84,2.57,29.03,2.39,29.84,1.4,-2.7,-1.19,0.47,2.66,-0.6,Yes
1/1/2016,2016,JAN,DJF 2016,2.5,25.72,1.21,28.16,2.49,29.04,2.47,29.49,1.26,-2.0,-1.63,1.94,0.89,-2.2,Yes
2/1/2016,2016,FEB,JFM 2016,2.1,27.1,1.01,28.31,1.93,28.97,2.23,29.47,1.37,-2.4,-1.8,1.68,0.49,-2.0,Yes
3/1/2016,2016,MAR,FMA 2016,1.6,27.72,1.11,28.69,1.53,28.85,1.61,29.42,1.2,-1.6,-1.95,0.41,0.05,-0.1,Yes
4/1/2016,2016,APR,MAM 2016,0.9,26.18,0.45,28.27,0.7,28.79,0.98,29.26,0.75,-0.9,-1.98,0.6,0.75,-1.2,Yes
5/1/2016,2016,MAY,AMJ 2016,0.4,25.06,0.44,27.18,-0.03,28.15,0.27,29.35,0.56,-0.2,-1.76,-0.85,4.35,0.4,Yes
6/1/2016,2016,JUN,MJJ 2016,-0.1,23.54,0.37,26.62,-0.02,27.73,0.02,29.26,0.41,0.1,-1.44,-0.64,8.35,0.6,Yes
7/1/2016,2016,JUL,JJA 2016,-0.4,22.22,0.39,25.41,-0.47,26.88,-0.42,28.94,0.15,0.4,-0.97,0.53,7.61,0.4,Yes
8/1/2016,2016,AUG,JAS 2016,-0.5,21.26,0.4,24.79,-0.43,26.41,-0.49,28.69,-0.01,0.7,-0.51,-0.91,6.02,0.7,Yes
9/1/2016,2016,SEP,ASO 2016,-0.6,21.17,0.59,24.91,-0.1,26.34,-0.43,28.51,-0.16,0.7,-0.1,0.11,6.19,1.2,Yes
10/1/2016,2016,OCT,SON 2016,-0.7,21.35,0.48,24.61,-0.48,26.07,-0.7,28.28,-0.4,0.9,0.32,1.53,9.74,-0.3,Yes
11/1/2016,2016,NOV,OND 2016,-0.7,21.88,0.26,24.69,-0.51,26.18,-0.64,28.27,-0.41,1.2,0.69,1.44,7.54,-0.1,Yes
12/1/2016,2016,DEC,NDJ 2016,-0.6,23.26,0.42,24.98,-0.28,26.31,-0.33,28.38,-0.06,1.2,1.1,-0.65,7.79,0.3,Yes
1/1/2017,2017,JAN,DJF 2017,-0.3,25.58,1.07,25.64,-0.03,26.3,-0.26,28.15,-0.07,0.9,1.45,-0.29,10.22,0.2,No
2/1/2017,2017,FEB,JFM 2017,-0.2,27.24,1.14,26.91,0.53,26.83,0.1,28.01,-0.09,1.4,1.47,-0.05,2.5,-0.1,No
3/1/2017,2017,MAR,FMA 2017,0.1,28.43,1.83,27.66,0.5,27.44,0.21,28.17,-0.06,1.1,1.27,-0.03,3.73,0.9,No
4/1/2017,2017,APR,MAM 2017,0.2,26.5,0.77,28.13,0.56,28.17,0.36,28.62,0.11,0.4,0.59,0.14,3.11,-0.2,No
5/1/2017,2017,MAY,AMJ 2017,0.3,24.96,0.35,27.59,0.38,28.3,0.42,28.98,0.19,0.1,-0.27,-0.19,7.3,0.3,No
6/1/2017,2017,JUN,MJJ 2017,0.3,23.15,-0.03,26.71,0.07,28.1,0.39,29.28,0.44,0.6,-1.15,1.18,6.14,-0.4,No
7/1/2017,2017,JUL,JJA 2017,0.1,21.52,-0.32,26.02,0.15,27.58,0.28,29.02,0.23,-0.6,-1.58,1.33,6.28,0.8,No
8/1/2017,2017,AUG,JAS 2017,-0.1,20.58,-0.28,25.23,0.02,26.85,-0.06,28.78,0.09,0.2,-1.93,0.2,7.95,0.5,No
9/1/2017,2017,SEP,ASO 2017,-0.4,19.87,-0.71,24.5,-0.51,26.44,-0.32,28.59,-0.09,0.6,-1.85,-0.32,7.57,0.6,No
10/1/2017,2017,OCT,SON 2017,-0.7,19.8,-1.07,24.69,-0.39,26.4,-0.37,28.56,-0.13,0.6,-1.74,-0.28,10.04,0.9,No
11/1/2017,2017,NOV,OND 2017,-0.8,20.5,-1.12,24.25,-0.95,25.91,-0.91,28.32,-0.35,0.9,-1.55,-1.98,8.01,0.9,No
12/1/2017,2017,DEC,NDJ 2017,-1.0,21.62,-1.22,24.12,-1.14,25.72,-0.93,28.06,-0.39,0.7,-1.26,0.58,7.3,-0.1,No
1/1/2018,2018,JAN,DJF 2018,-0.9,23.78,-0.74,24.59,-1.09,25.87,-0.7,28.02,-0.2,1.7,-1.13,-0.14,10.54,1.1,No
2/1/2018,2018,FEB,JFM 2018,-0.9,25.61,-0.49,25.59,-0.79,26.06,-0.67,27.84,-0.26,0.0,-1.26,-1.67,7.04,-0.5,No
3/1/2018,2018,MAR,FMA 2018,-0.7,25.85,-0.75,26.43,-0.73,26.5,-0.73,28.04,-0.18,0.5,-1.32,-1.16,1.55,1.5,No
4/1/2018,2018,APR,MAM 2018,-0.5,24.89,-0.84,27.08,-0.49,27.31,-0.49,28.56,0.05,1.2,-1.65,-1.12,2.05,0.5,No
5/1/2018,2018,MAY,AMJ 2018,-0.2,24.07,-0.54,27.07,-0.15,27.77,-0.11,28.92,0.13,1.0,-1.98,-1.09,3.41,0.4,No
6/1/2018,2018,JUN,MJJ 2018,0.0,22.48,-0.69,26.82,0.18,27.86,0.15,29.08,0.24,1.0,-2.12,0.66,4.67,-0.1,No
7/1/2018,2018,JUL,JJA 2018,0.1,21.54,-0.29,26.14,0.27,27.52,0.22,29.01,0.22,0.2,-2.09,-0.76,6.39,0.2,No
8/1/2018,2018,AUG,JAS 2018,0.2,20.67,-0.18,25.36,0.14,27.18,0.28,29.16,0.47,0.3,-2.16,1.24,5.1,-0.3,No
9/1/2018,2018,SEP,ASO 2018,0.5,20.6,0.02,25.29,0.28,27.1,0.33,29.13,0.46,0.2,-1.98,1.16,7.13,-0.9,No
10/1/2018,2018,OCT,SON 2018,0.8,21.15,0.27,25.85,0.76,27.63,0.86,29.56,0.88,0.3,-1.89,0.39,2.42,0.4,No
11/1/2018,2018,NOV,OND 2018,0.9,22.4,0.78,26.12,0.92,27.69,0.86,29.46,0.79,-0.5,-1.73,0.22,6.83,-0.1,No
12/1/2018,2018,DEC,NDJ 2018,0.8,23.67,0.84,26.21,0.94,27.54,0.9,29.41,0.97,-0.3,-1.7,0.56,4.17,1.0,No
1/1/2019,2019,JAN,DJF 2019,0.8,25.32,0.8,26.41,0.73,27.24,0.67,29.06,0.83,-0.7,-1.73,0.42,2.18,0.0,Yes
2/1/2019,2019,FEB,JFM 2019,0.7,26.77,0.67,27.09,0.71,27.44,0.71,28.94,0.85,-1.8,-1.77,-1.73,0.5,-1.4,Yes
3/1/2019,2019,MAR,FMA 2019,0.7,27.11,0.5,27.95,0.79,28.21,0.97,29.09,0.87,-1.2,-1.89,-0.05,0.8,-0.3,Yes
4/1/2019,2019,APR,MAM 2019,0.7,26.2,0.47,28.21,0.64,28.53,0.72,29.13,0.61,-0.8,-2.23,-0.84,0.95,0.1,Yes
5/1/2019,2019,MAY,AMJ 2019,0.5,24.76,0.15,27.87,0.66,28.63,0.75,29.41,0.62,-0.7,-2.54,-0.17,1.47,-0.4,Yes
6/1/2019,2019,JUN,MJJ 2019,0.5,23.15,-0.03,27.07,0.42,28.31,0.6,29.53,0.69,-0.3,-2.75,0.24,4.19,-0.5,Yes
7/1/2019,2019,JUL,JJA 2019,0.3,21.24,-0.59,25.93,0.06,27.72,0.42,29.51,0.73,0.1,-3.05,0.62,6.59,-0.4,Yes
8/1/2019,2019,AUG,JAS 2019,0.1,20.39,-0.47,25.11,-0.11,27.05,0.15,29.31,0.62,0.0,-3.34,1.16,6.24,-0.1,Yes
9/1/2019,2019,SEP,ASO 2019,0.2,19.86,-0.72,24.8,-0.21,26.75,-0.01,29.25,0.57,0.5,-3.29,1.62,2.67,-1.2,Yes
10/1/2019,2019,OCT,SON 2019,0.4,19.94,-0.93,25.25,0.16,27.28,0.52,29.53,0.84,0.4,-3.0,-0.97,4.82,-0.4,Yes
11/1/2019,2019,NOV,OND 2019,0.5,21.49,-0.13,25.57,0.37,27.28,0.46,29.4,0.73,-0.1,-2.86,-0.07,3.65,-0.8,Yes
12/1/2019,2019,DEC,NDJ 2019,0.6,23.11,0.27,25.56,0.29,27.08,0.44,29.29,0.85,-0.2,-2.55,-0.12,2.83,-0.6,Yes
1/1/2020,2020,JAN,DJF 2020,0.5,24.49,-0.03,25.89,0.22,27.08,0.52,29.16,0.94,-0.7,-2.21,-0.95,0.54,0.2,Yes
2/1/2020,2020,FEB,JFM 2020,0.5,26.24,0.14,26.48,0.1,27.09,0.35,28.98,0.88,-1.3,-2.03,-0.07,1.45,-0.1,Yes
3/1/2020,2020,MAR,FMA 2020,0.4,27.04,0.44,27.34,0.17,27.7,0.46,28.95,0.73,0.1,-1.81,-2.41,2.14,-0.1,Yes
4/1/2020,2020,APR,MAM 2020,0.2,26.01,0.28,27.96,0.39,28.22,0.41,29.04,0.53,0.7,-1.76,-1.38,0.58,0.2,Yes
5/1/2020,2020,MAY,AMJ 2020,-0.1,24.33,-0.28,27.08,-0.13,27.67,-0.21,28.83,0.04,0.7,-1.89,0.27,3.26,0.4,Yes
6/1/2020,2020,JUN,MJJ 2020,-0.3,22.31,-0.87,26.07,-0.57,27.44,-0.27,28.99,0.15,1.1,-1.86,0.86,9.78,-0.4,Yes
7/1/2020,2020,JUL,JJA 2020,-0.4,20.83,-1.01,25.45,-0.42,27.15,-0.14,28.83,0.05,0.8,-1.72,1.2,9.72,0.4,Yes
8/1/2020,2020,AUG,JAS 2020,-0.6,20.17,-0.69,24.79,-0.43,26.38,-0.52,28.36,-0.34,0.8,-1.59,1.8,9.14,1.1,Yes
9/1/2020,2020,SEP,ASO 2020,-0.9,19.82,-0.76,24.21,-0.8,26.12,-0.64,28.25,-0.43,0.8,-1.09,0.59,4.12,0.9,Yes
10/1/2020,2020,OCT,SON 2020,-1.2,20.12,-0.76,24.19,-0.9,25.64,-1.13,27.97,-0.71,1.1,-0.44,-1.08,13.68,0.5,Yes
11/1/2020,2020,NOV,OND 2020,-1.3,20.95,-0.67,24.17,-1.03,25.59,-1.23,27.98,-0.7,1.2,0.17,0.21,9.29,0.7,Yes
12/1/2020,2020,DEC,NDJ 2020,-1.2,21.98,-0.86,24.56,-0.7,25.66,-0.99,27.6,-0.85,1.8,0.57,1.28,13.54,1.8,Yes
1/1/2021,2021,JAN,DJF 2021,-1.1,23.78,-0.74,25.16,-0.51,25.67,-0.9,27.22,-1.0,2.2,0.7,-0.41,6.63,1.9,No
2/1/2021,2021,FEB,JFM 2021,-0.9,25.51,-0.58,25.67,-0.71,25.87,-0.87,27.23,-0.87,1.1,0.38,-0.71,3.96,1.5,No
3/1/2021,2021,MAR,FMA 2021,-0.8,26.18,-0.42,26.69,-0.47,26.69,-0.55,27.81,-0.41,1.5,-0.01,-1.24,3.57,0.4,No
4/1/2021,2021,APR,MAM 2021,-0.7,24.6,-1.13,26.81,-0.76,27.24,-0.57,28.33,-0.18,0.1,-0.42,-1.26,1.63,0.3,No
5/1/2021,2021,MAY,AMJ 2021,-0.5,23.78,-0.83,26.76,-0.45,27.56,-0.32,28.73,-0.06,0.2,-0.64,-1.1,7.55,0.5,No
6/1/2021,2021,JUN,MJJ 2021,-0.4,23.12,-0.05,26.55,-0.09,27.67,-0.04,28.88,0.04,0.8,-0.82,0.82,4.7,0.4,No
7/1/2021,2021,JUL,JJA 2021,-0.4,22.08,0.25,25.77,-0.1,27.11,-0.19,28.66,-0.13,0.3,-0.52,0.11,3.68,1.4,No
8/1/2021,2021,AUG,JAS 2021,-0.5,20.84,-0.01,25.02,-0.2,26.62,-0.28,28.62,-0.07,1.0,-0.19,0.93,5.33,0.6,No
9/1/2021,2021,SEP,ASO 2021,-0.7,20.76,0.18,24.84,-0.17,26.49,-0.27,28.25,-0.42,0.7,-0.2,0.33,7.0,0.8,No
10/1/2021,2021,OCT,SON 2021,-0.8,20.58,-0.29,24.53,-0.56,26.0,-0.77,28.11,-0.57,1.2,-0.29,1.41,6.85,0.7,No
11/1/2021,2021,NOV,OND 2021,-1.0,20.81,-0.81,24.43,-0.77,25.97,-0.85,27.99,-0.68,1.4,-0.45,0.68,9.35,1.0,No
12/1/2021,2021,DEC,NDJ 2021,-1.0,21.31,-1.53,24.06,-1.21,25.6,-1.05,27.68,-0.76,1.1,-0.74,-2.85,9.42,1.5,No
1/1/2022,2022,JAN,DJF 2022,-1.0,23.82,-0.7,24.5,-1.17,25.73,-0.83,28.0,-0.22,1.1,-0.57,0.65,0.0,0.5,No
2/1/2022,2022,FEB,JFM 2022,-0.9,24.66,-1.43,25.32,-1.06,26.02,-0.71,27.87,-0.23,1.6,-0.52,0.58,0.0,1.1,No
3/1/2022,2022,MAR,FMA 2022,-1.0,25.95,-0.66,26.46,-0.7,26.34,-0.89,27.58,-0.65,1.8,-0.57,-0.16,0.0,1.8,No
4/1/2022,2022,APR,MAM 2022,-1.1,24.31,-1.42,26.68,-0.89,26.85,-0.95,27.79,-0.72,1.6,-0.6,-0.96,0.0,1.7,No
5/1/2022,2022,MAY,AMJ 2022,-1.0,23.2,-1.42,26.3,-0.92,26.83,-1.05,27.93,-0.86,1.5,-0.37,-0.64,0.0,1.4,No
6/1/2022,2022,JUN,MJJ 2022,-0.9,21.77,-1.41,26.02,-0.62,27.03,-0.68,28.27,-0.57,1.0,0.0,-0.22,0.0,1.7,No
7/1/2022,2022,JUL,JJA 2022,0.0,20.67,-1.16,25.51,-0.36,26.68,-0.62,27.9,-0.88,0.8,0.0,1.96,0.0,0.8,No
8/1/2022,2022,AUG,JAS 2022,0.0,19.53,-0.96,25.03,-0.12,26.35,-0.69,27.84,-0.92,0.6,0.0,2.33,0.0,1.2,No
9/1/2022,2022,SEP,ASO 2022,0.0,18.29,-1.18,24.58,0.17,25.85,-0.93,27.74,-1.02,0.4,0.0,2.14,0.0,0.6,No
10/1/2022,2022,OCT,SON 2022,0.0,16.64,-1.56,24.16,0.4,25.24,-1.24,27.42,-1.27,0.2,0.0,1.64,0.0,0.2,No
11/1/2022,2022,NOV,OND 2022,0.0,14.71,-1.92,23.56,0.63,24.45,-1.57,26.87,-1.67,0.0,0.0,1.06,0.0,0.0,No
12/1/2022,2022,DEC,NDJ 2023,0.0,12.77,-2.23,22.72,0.93,23.48,-1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
